name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
binh duong,2024-08-27,89.9,78.8,82.1,101.4,78.8,87.7,77,85.3,0.788,100,8.33,rain,0,0,13,17.2,240.4,1008.5,68.6,6.1,215.1,18.4,8,30,2024-08-27T05:43:39,2024-08-27T18:06:03,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS,remote"
binh duong,2024-08-28,89.6,78.8,81.7,105.2,78.8,87.2,77.1,86.4,0.433,100,12.5,rain,0,0,38,20.2,241.7,1008.2,72.8,6.1,261,22.5,9,30,2024-08-28T05:43:38,2024-08-28T18:05:28,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-29,87.8,77,82.8,98.8,77,89.1,75.7,79.7,0.039,100,4.17,rain,0,0,22.6,16.1,252,1008.4,68.9,6.4,83.5,7.2,4,30,2024-08-29T05:43:38,2024-08-29T18:04:53,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-30,91.4,75.2,83.4,103.8,75.2,89.5,75.6,78.8,0.095,100,16.67,rain,0,0,33.3,17.3,277.2,1008.1,72.5,6.2,247,21.4,10,30,2024-08-30T05:43:37,2024-08-30T18:04:17,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-31,89.5,75.2,80.4,102.5,75.2,84.3,75.9,86.8,3.858,100,8.33,rain,0,0,9.8,13.9,318,1007.8,70.3,5.5,161.4,14,10,30,2024-08-31T05:43:35,2024-08-31T18:03:41,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-01,88.7,75.2,79.9,102.5,75.2,84.1,76.5,90.2,1.142,100,8.33,rain,0,0,30,19.8,289.7,1006.5,68.6,5.3,110.6,9.6,8,30,2024-09-01T05:43:34,2024-09-01T18:03:05,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-02,86,76.2,80.2,98.2,76.2,84.5,76.1,87.6,1.259,100,8.33,rain,0,0,23,10.3,223.9,1007.4,65,6.1,221,19.1,9,30,2024-09-02T05:43:32,2024-09-02T18:02:28,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-03,88.7,77,82.3,101.6,77,88.6,76.1,82,0.157,100,8.33,rain,0,0,22.8,16.1,233.7,1008.3,59,6.4,244.1,21.2,9,60,2024-09-03T05:43:30,2024-09-03T18:01:51,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-04,86,76.9,79.7,98.2,76.9,82.5,76.3,89.6,0.315,100,8.33,rain,0,0,24.2,15,238,1007.3,66.1,5.9,114.7,9.8,8,30,2024-09-04T05:43:28,2024-09-04T18:01:14,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-05,91.4,77.9,83.3,103.8,77.9,90.2,77.1,82.6,0.043,100,8.33,rain,0,0,24.8,16.1,251.1,1004.5,77.1,6.2,232.3,20.3,8,60,2024-09-05T05:43:26,2024-09-05T18:00:36,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-06,88.7,78.6,82.8,101.3,78.6,89.9,77.1,83.5,0.008,100,4.17,rain,0,0,27.1,21.4,247.4,1004.8,67.6,6.4,191,16.3,8,30,2024-09-06T05:43:23,2024-09-06T17:59:58,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-07,89.6,77.9,83.9,105.2,77.9,94.1,78,83.1,0.197,100,4.17,rain,0,0,27.1,17.2,238.7,1007,75.8,6.3,212.1,18.3,8,30,2024-09-07T05:43:20,2024-09-07T17:59:20,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-08,89.6,79.7,83.8,104.9,79.7,93.7,78,83.2,0.131,100,29.17,rain,0,0,21.9,15,241.6,1008.7,59.9,6.2,200.8,17.2,8,30,2024-09-08T05:43:18,2024-09-08T17:58:42,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-09,93.2,80.6,85.7,107.7,87.1,96.5,77.7,78.3,0.036,100,12.5,rain,0,0,18.8,12.6,267.8,1006.9,65.9,6.3,219.2,18.9,8,60,2024-09-09T05:43:15,2024-09-09T17:58:03,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-10,94.1,79.7,84.5,111.6,79.7,94.7,78,81.8,1.299,100,4.17,rain,0,0,14.3,11.5,275.5,1006.1,72.7,6.3,215.5,18.6,7,60,2024-09-10T05:43:12,2024-09-10T17:57:24,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-11,92.3,77,81.8,109.1,77,86.9,76.6,85,0.236,100,8.33,rain,0,0,33.3,16.6,285,1007.7,75.1,6,221,19.1,8,60,2024-09-11T05:43:09,2024-09-11T17:56:45,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-12,92.3,78.8,83,106.5,78.8,88.9,76.6,82.1,0.472,100,4.17,rain,0,0,17.9,12.5,265.6,1008.1,70.5,6.2,197,17,7,60,2024-09-12T05:43:05,2024-09-12T17:56:06,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-13,92.3,75.1,82,109.1,75.1,87.8,76.9,85.4,0.157,100,4.17,rain,0,0,23,16.1,255.3,1006.7,78.3,5.9,246.8,21.5,8,60,2024-09-13T05:43:02,2024-09-13T17:55:27,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-14,87.8,77.1,82.4,99.9,77.1,88.7,76.7,83.6,0.629,100,8.33,rain,0,0,23.5,14.3,247.9,1005.3,65.6,5.9,60.3,5.2,4,30,2024-09-14T05:42:59,2024-09-14T17:54:47,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-15,86,77.9,81.4,99.4,77.9,86.3,76.9,86.6,0.256,100,41.67,rain,0,0,21.5,15,250.4,1004.8,63.8,5.9,151.2,13.2,8,30,2024-09-15T05:42:55,2024-09-15T17:54:08,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-16,87.9,78.8,82,98.6,78.8,86.9,76.2,83.5,0.221,100,33.33,rain,0,0,17.4,15,269.1,1003.8,73,6.3,221.7,19.2,8,30,2024-09-16T05:42:52,2024-09-16T17:53:29,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-17,84.2,77.9,80,95.1,77.9,82.6,76.8,90.2,0.878,100,4.17,rain,0,0,18.8,12.1,258.2,1002.4,90.7,5.7,81.5,7,5,10,2024-09-17T05:42:49,2024-09-17T17:52:49,0.47,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-18,82.2,74.3,78,91.9,74.3,78.7,76.1,93.8,1.78,100,4.17,rain,0,0,21.5,10.3,265.5,1001.6,84.9,4.5,71.6,6.1,5,10,2024-09-18T05:42:45,2024-09-18T17:52:10,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-19,88.7,77,82.6,102.4,77,89.2,77,84,0.004,100,4.17,rain,0,0,28.9,19,239.3,1002,62.7,5.7,169.3,14.6,7,30,2024-09-19T05:42:42,2024-09-19T17:51:30,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-20,86.8,77,80.5,98.6,77,85.1,76.9,89,0.307,100,4.17,rain,0,0,27.1,15,243.3,1004.1,78,5.8,207.3,17.9,8,30,2024-09-20T05:42:39,2024-09-20T17:50:51,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-21,83.1,77,78.9,94,77,80.3,76.3,91.7,3.776,100,4.17,rain,0,0,24.2,15,222.7,1006.3,76.2,5.5,185.3,16,8,30,2024-09-21T05:42:36,2024-09-21T17:50:11,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-22,83.3,76.9,79.5,94.2,76.9,82.9,76.4,90.3,0.591,100,4.17,rain,0,0,18.6,8.6,211.2,1007.7,77.4,5.9,51.8,4.6,2,10,2024-09-22T05:42:33,2024-09-22T17:49:32,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-23,89.6,77,82,103.8,77,87.9,76.4,83.6,0.02,100,4.17,rain,0,0,14.5,11.3,194.5,1009.5,74.8,6.4,216.6,18.8,9,30,2024-09-23T05:42:30,2024-09-23T17:48:53,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-24,88.7,78.8,82.9,101.3,78.8,90.1,77.3,83.6,0.126,100,25,rain,0,0,8.5,5.8,44.2,1009.5,40.2,5.4,225.3,19.4,8,30,2024-09-24T05:42:27,2024-09-24T17:48:14,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-25,92.3,79.7,83.1,106.3,79.7,91.5,77,82.6,0.004,100,4.17,rain,0,0,14.1,16.1,202.4,1009.9,47.9,5.3,279.2,24.1,10,60,2024-09-25T05:42:24,2024-09-25T17:47:35,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-26,91.1,77,83.1,102.3,77,90.6,77,82.6,0.158,100,25,rain,0,0,18.8,13.9,132.1,1009.8,44.5,5.1,251.5,21.8,10,30,2024-09-26T05:42:22,2024-09-26T17:46:56,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-27,90.5,79.7,83.7,101.6,79.7,91.8,76.4,79.5,0.143,100,33.33,rain,0,0,17.4,11,94.5,1009.5,66.4,6,270.9,23.5,10,60,2024-09-27T05:42:19,2024-09-27T17:46:17,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-28,94.1,80.5,85.6,107.5,87.1,95.7,76.9,76.1,0,0,0,,0,0,12.8,9.2,166.1,1008.9,55.7,6.3,280.5,24.2,10,60,2024-09-28T05:42:17,2024-09-28T17:45:39,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-09-29,93.8,80.6,86.8,108.7,87.6,98.2,77.3,74.5,0.012,100,8.33,rain,0,0,12.1,9.7,255.3,1008.3,48.3,6.4,242,21,10,60,2024-09-29T05:42:15,2024-09-29T17:45:01,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-30,93.2,80.6,86.5,106.3,87.6,98.3,77.8,76.4,0.099,100,20.83,rain,0,0,9.8,11.5,240.9,1007.4,44.8,6.4,236.6,20.2,9,60,2024-09-30T05:42:13,2024-09-30T17:44:23,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-10-01,93.9,77,84.9,107.5,77,94.7,77.5,79.8,0.091,100,4.17,rain,0,0,11.2,13.9,249.4,1007.2,53.9,6.3,192,16.5,8,60,2024-10-01T05:42:12,2024-10-01T17:43:46,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-10-02,93.2,80.6,85.6,109.8,88.1,97.4,78.2,79.3,0.122,100,20.83,rain,0,0,9.6,12.6,198.9,1008.8,59.1,6.3,271.6,23.5,9,60,2024-10-02T05:42:11,2024-10-02T17:43:08,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-10-03,86.9,78.7,81.3,98.6,78.7,87,77.1,87.5,0.776,100,4.17,rain,0,0,10.7,10.5,16.8,1009.9,65.8,6,269.3,23.3,9,60,2024-10-03T05:42:10,2024-10-03T17:42:31,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-10-04,92.3,77,82,106.1,77,85.8,76,83.4,0.413,100,4.17,rain,0,0,15.2,13.7,324.4,1009.8,46.5,5.1,161.9,14,9,60,2024-10-04T05:42:09,2024-10-04T17:41:55,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-10-05,91.4,77,82.4,104,77,88.6,76.1,82.3,0.008,100,4.17,rain,0,0,12.3,8.6,334.8,1009,56.3,5.7,255.5,22,9,75,2024-10-05T05:42:09,2024-10-05T17:41:19,0.08,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-10-06,88.7,77,82,102.5,77,87.3,76.7,84.7,0.126,100,4.17,rain,0,0,7.4,10.9,303.7,1009.9,76.7,5.7,219,19,8,60,2024-10-06T05:42:09,2024-10-06T17:40:43,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-10-07,91.4,77,83.4,105.3,77,89.9,76.7,81.6,0.126,100,4.17,rain,0,0,10.3,13.2,275.2,1010.3,78.4,5.6,208.3,18,7,60,2024-10-07T05:42:09,2024-10-07T17:40:08,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-10-08,89.6,76.1,80.6,101.6,76.1,85.1,76.4,87.8,4.142,100,4.17,rain,0,0,14.3,12.8,191.2,1009.9,68.4,4.8,230.5,19.8,9,60,2024-10-08T05:42:10,2024-10-08T17:39:33,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-10-09,90.5,76.1,81.4,99.4,76.1,86.4,76.2,85.1,0.205,100,4.17,rain,0,0,23,11.5,88.6,1009.1,48.3,5.1,262.5,22.7,10,60,2024-10-09T05:42:11,2024-10-09T17:38:58,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-10-10,91.4,77,81.2,105.1,77,85.1,76.5,86.4,0.142,100,12.5,rain,0,0,11.6,12.1,338.7,1008.5,62,5.1,255,22.1,9,60,2024-10-10T05:42:13,2024-10-10T17:38:24,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-10-11,92,78.8,83.6,104.9,78.8,91.5,77.3,82.2,0.161,100,4.17,rain,0,0,14.3,10.9,112.1,1008.3,52.5,5.7,198.2,17.1,9,60,2024-10-11T05:42:15,2024-10-11T17:37:51,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-10-12,92.2,77.1,83.3,105.2,77.1,91.1,77.5,83.7,0.425,100,4.17,rain,0,0,12.1,12.1,70.9,1009.1,58.6,5.9,279.3,24.1,9,60,2024-10-12T05:42:17,2024-10-12T17:37:18,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-10-13,94.8,77,81.9,107.5,77,86,75.5,82.9,0.228,100,4.17,rain,0,0,43.8,16.1,334.6,1008.9,41.8,5.6,263.5,22.8,9,60,2024-10-13T05:42:20,2024-10-13T17:36:46,0.35,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-10-14,90.5,77,82.5,104,77,89.1,76,81.5,0.004,100,4.17,rain,0,0,12.1,12.6,217.9,1008.4,54.9,5.7,278.3,24.1,10,60,2024-10-14T05:42:23,2024-10-14T17:36:14,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-10-15,87.8,76.1,82.4,102.2,76.1,90.1,77.1,84.3,0.7,100,37.5,rain,0,0,13.6,8.5,329.3,1009,69.9,5.6,262,22.5,9,75,2024-10-15T05:42:27,2024-10-15T17:35:43,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-10-16,88.7,77,80.9,99,77,85.1,75.6,84.7,0.287,100,4.17,rain,0,0,11.6,11,4.1,1009.7,61.2,5.1,188.2,16.3,7,30,2024-10-16T05:42:31,2024-10-16T17:35:13,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-10-17,89.6,77,80.7,101.4,77,83.8,75.9,86.2,0.669,100,4.17,rain,0,0,12.1,15.5,108.2,1009.9,58.9,5,163.2,14.2,7,30,2024-10-17T05:42:36,2024-10-17T17:34:43,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-10-18,86.9,77,80.4,96.5,77,83.3,76.1,87.3,0.103,100,20.83,rain,0,0,15,9.7,129.3,1009.6,49.3,5.2,259.9,22.4,9,60,2024-10-18T05:42:41,2024-10-18T17:34:14,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-10-19,87.8,77,82.4,99.7,77,87.8,76,81.7,0.063,100,4.17,rain,0,0,15.2,10.3,163.7,1010,54.8,5.3,246.5,21.3,9,60,2024-10-19T05:42:47,2024-10-19T17:33:46,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-10-20,90.5,74.9,82.1,101.4,74.9,87.2,75.6,82.1,0.043,100,4.17,rain,0,0,6.9,16.7,241.9,1010.8,63.3,6,195.5,16.8,8,30,2024-10-20T05:42:54,2024-10-20T17:33:18,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-10-21,88.7,75.2,81.2,100.1,75.2,85.6,75.9,84.9,0.736,100,4.17,rain,0,0,16.1,9.9,323,1009.5,71.1,6.1,236.4,20.4,9,60,2024-10-21T05:43:01,2024-10-21T17:32:51,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-10-22,86.9,77,81.7,99.7,77,87.3,76.9,86.2,2.031,100,4.17,rain,0,0,13.6,13.3,296.9,1008.4,69.6,5.9,32.5,2.8,2,10,2024-10-22T05:43:08,2024-10-22T17:32:25,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-10-23,87.8,78.8,82.3,96.8,78.8,88.1,76.3,82.9,0.004,100,4.17,rain,0,0,11,9.2,332.8,1008.7,60.5,6.2,41.4,3.7,3,10,2024-10-23T05:43:16,2024-10-23T17:32:00,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-10-24,92.3,78.8,85.1,101.7,78.8,92.5,75.7,75.2,0.008,100,8.33,rain,0,0,11.9,7.7,310.7,1007.9,59,6.2,254.5,22,9,30,2024-10-24T05:43:25,2024-10-24T17:31:35,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-10-25,91.4,79.7,84.6,99.6,79.7,92.5,75.6,75.9,0.378,100,4.17,rain,0,0,15,10.8,295.1,1007.1,72.3,6.2,265,22.7,9,30,2024-10-25T05:43:34,2024-10-25T17:31:12,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-10-26,90.5,79.7,84.7,100.4,79.7,92.9,75.5,74.8,0.016,100,12.5,rain,0,0,17.7,12.8,277.4,1005.3,58.1,6.4,207.3,18,9,30,2024-10-26T05:43:44,2024-10-26T17:30:49,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-10-27,82.4,72.5,79.1,92.4,72.5,82.4,75.8,90,1.295,100,4.17,rain,0,0,19.2,11.6,265.3,1004.9,71.5,5.4,133.3,11.6,6,10,2024-10-27T05:43:55,2024-10-27T17:30:27,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-10-28,79.7,75.2,77.4,79.7,75.2,77.4,74.7,91.4,1.953,100,4.17,rain,0,0,17.4,9.8,281.9,1005.7,83.5,5.6,122.6,10.6,7,30,2024-10-28T05:44:06,2024-10-28T17:30:06,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-10-29,86,76.1,80.9,95.2,76.1,85.3,75.3,83.8,0.114,100,4.17,rain,0,0,15,12.1,248.4,1007.4,69.6,5.7,155.4,13.5,9,30,2024-10-29T05:44:18,2024-10-29T17:29:46,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-10-30,90.5,77.9,84.2,103.8,77.9,92.2,77.1,80.1,0.04,100,16.67,rain,0,0,14.8,12.1,284.3,1008.6,47,6.3,215.4,18.6,8,60,2024-10-30T05:44:31,2024-10-30T17:29:27,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-10-31,88.7,78.8,83.1,101.3,78.8,90.7,76.6,81.4,0.008,100,8.33,rain,0,0,11.6,11,292,1008.1,54.5,6.3,239.9,20.7,9,60,2024-10-31T05:44:44,2024-10-31T17:29:08,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-11-01,92.3,78.8,84.8,105.1,78.8,92.9,76.9,78.6,0.331,100,29.17,rain,0,0,8.7,9.7,286.2,1008.2,47.1,5.7,250,21.7,9,30,2024-11-01T05:44:58,2024-11-01T17:28:51,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-11-02,90.2,77,83.7,100.2,77,89.2,75,76.2,0.181,100,4.17,rain,0,0,13.6,12.6,120.3,1009.6,54.7,6.3,249.5,21.7,9,60,2024-11-02T05:45:12,2024-11-02T17:28:35,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-11-03,91.4,77,80.8,102.7,77,83.9,75.3,84.6,0.008,100,4.17,rain,0,0,7.6,11.5,328.9,1009.9,47.5,5.8,256.4,22.1,9,30,2024-11-03T05:45:28,2024-11-03T17:28:19,0.06,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-11-04,90.5,76.1,82.5,101.5,76.1,88.7,75.8,81.1,0.087,100,20.83,rain,0,0,13.4,10.8,86.9,1009.6,58.6,6,248.2,21.4,9,60,2024-11-04T05:45:44,2024-11-04T17:28:05,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-11-05,90.6,77,81.5,100.3,77,85.5,75.7,83.7,0.098,100,4.17,rain,0,0,11,8.1,16,1010.2,52.5,5.8,253.8,22,9,60,2024-11-05T05:46:00,2024-11-05T17:27:51,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-11-06,89.6,77,81.4,103.8,77,86.7,75.8,83.9,0.22,100,25,rain,0,0,5.6,11.5,283.8,1010.5,45,5.5,253.2,21.8,9,60,2024-11-06T05:46:17,2024-11-06T17:27:39,0.16,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-11-07,90.5,75.2,82.9,100.4,75.2,88.3,74,75.9,1.496,100,4.17,rain,0,0,5.1,6.9,22.9,1010.3,50.8,6.3,242.3,20.9,9,30,2024-11-07T05:46:35,2024-11-07T17:27:28,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-11-08,89.6,77,81.4,100.3,77,84.7,74.3,80.1,0.004,100,4.17,rain,0,0,10.7,5.8,349.2,1010.1,70.4,6.2,213.1,18.5,8,30,2024-11-08T05:46:54,2024-11-08T17:27:17,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-11-09,92.3,77,81.7,103.9,77,84.6,73,76.2,0.202,100,20.83,rain,0,0,12.8,9.8,39,1010,64.3,6.2,240,20.7,9,30,2024-11-09T05:47:13,2024-11-09T17:27:08,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-11-10,90.5,77,82.6,102.6,77,89,76.2,81.8,0.162,100,20.83,rain,0,0,11.9,9.2,15.7,1010.3,52.2,5.4,226.4,19.5,9,60,2024-11-10T05:47:33,2024-11-10T17:27:00,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-11-11,92.3,77.3,84.2,101.4,77.3,91.2,75.9,77.6,0.299,100,4.17,rain,0,0,9.6,7.5,219.6,1009.1,44.9,5.6,209.5,18.1,8,30,2024-11-11T05:47:53,2024-11-11T17:26:53,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-11-12,91.4,78.8,84.9,102.7,78.8,93.8,76.7,77.3,0.008,100,8.33,rain,0,0,6.3,8.6,264.7,1008.3,44.8,5.6,232.5,20.1,9,30,2024-11-12T05:48:15,2024-11-12T17:26:47,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
