name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
binh duong,2024-07-23,91.2,78.8,84.9,103.8,78.8,94.6,77.1,78.2,0.11,100,37.5,rain,0,0,29.1,19,242.9,1007.3,67.5,6.2,185.1,15.8,7,30,2024-07-23T05:40:07,2024-07-23T18:19:43,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-07-24,92.3,80.5,85.4,103.9,87.6,95.2,76.8,76.7,0.126,100,16.67,rain,0,0,32,19.6,250.8,1005.7,76.5,6.4,223.9,19.3,8,30,2024-07-24T05:40:20,2024-07-24T18:19:33,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-07-25,89.5,77,82.3,103.7,77,89.3,76.4,82.7,0.197,100,4.17,rain,0,0,36.2,19.7,249.3,1004.8,73.3,6.3,164.4,14.1,8,30,2024-07-25T05:40:32,2024-07-25T18:19:21,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-07-26,88.7,77,82.5,101.3,77,88.9,75.8,81,0.004,100,4.17,rain,0,0,25.3,16.7,242.2,1006,63.4,6.4,130.8,11.2,4,10,2024-07-26T05:40:44,2024-07-26T18:19:09,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-07-27,86.9,77,81.5,98.6,77,87.1,75.9,83.5,0.749,100,58.33,rain,0,0,21.5,13.6,232.6,1007.7,79.8,6.2,170.1,14.7,7,30,2024-07-27T05:40:55,2024-07-27T18:18:57,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-07-28,87.8,78.8,82.9,98.8,78.8,90.2,76,80.1,0.379,100,41.67,rain,0,0,22.4,13.3,234,1007.5,73.4,6.4,132.8,11.3,6,30,2024-07-28T05:41:07,2024-07-28T18:18:43,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-07-29,91.4,78.8,84.6,102.7,78.8,92.4,76.1,76.7,0.17,100,37.5,rain,0,0,20.6,13.9,238.3,1007.2,68.4,6.4,140.4,11.9,6,30,2024-07-29T05:41:17,2024-07-29T18:18:28,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-07-30,93.2,80.5,85.3,103.9,86.6,94.4,76.2,75.2,0.26,100,4.17,rain,0,0,21.5,16.1,236.7,1008.6,63.6,6.3,241,20.9,9,30,2024-07-30T05:41:28,2024-07-30T18:18:13,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-07-31,93.2,79.7,85.2,103.9,79.7,93.7,76.2,75.9,0.059,100,4.17,rain,0,0,20.6,14.4,239.8,1010,61.2,6.2,233,20.2,8,30,2024-07-31T05:41:38,2024-07-31T18:17:57,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-01,94.1,80.4,85.4,107.5,86.7,95.4,77.2,78,2.567,100,4.17,rain,0,0,17,13.2,249.1,1010.1,53.4,6.1,246.8,21.2,8,60,2024-08-01T05:41:47,2024-08-01T18:17:40,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-02,94.1,78.2,85.4,106.3,78.2,94.3,76.9,77.2,0.756,100,4.17,rain,0,0,15,11,257.5,1009.3,55.7,6.2,234.9,20.3,8,60,2024-08-02T05:41:56,2024-08-02T18:17:22,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-03,88.7,78.8,82.8,102.4,78.8,91.8,77.6,84.7,0.067,100,4.17,rain,0,0,14.3,13.9,224.1,1009.4,67.5,6,211.7,18.4,7,60,2024-08-03T05:42:05,2024-08-03T18:17:04,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-04,86.1,78.8,81.1,99.6,78.8,86.8,76.7,86.8,0.815,100,4.17,rain,0,0,13.4,16,239.8,1009.4,65.5,6.2,164.5,14.3,6,60,2024-08-04T05:42:14,2024-08-04T18:16:44,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-05,93.2,77,84,105.1,77,91.2,76.1,78.7,0.135,100,29.17,rain,0,0,16.3,14.3,264.1,1008.4,48,6.3,191.7,16.7,8,60,2024-08-05T05:42:22,2024-08-05T18:16:24,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-06,93.2,78.8,83.8,107.5,78.8,91.5,77.2,81.7,0.02,100,4.17,rain,0,0,16.1,16.7,253.3,1007.7,57.4,6.3,227.1,19.6,8,60,2024-08-06T05:42:29,2024-08-06T18:16:03,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-07,93.2,80.5,85.4,107.5,87,95.6,77.1,77.1,0.095,100,25,rain,0,0,17.2,15,246.2,1008.4,65.8,6.4,220.3,19.1,8,60,2024-08-07T05:42:37,2024-08-07T18:15:41,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-08,93.8,80.5,86.3,107.3,86.9,97.2,77.2,75.2,0.067,100,25,rain,0,0,13.6,12.1,245.4,1009,66.8,6.4,223,19.4,7,60,2024-08-08T05:42:43,2024-08-08T18:15:19,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-09,93.9,81.4,85.7,109.5,89.6,97.5,78.1,79.1,0.626,100,4.17,rain,0,0,15.7,12.1,224.4,1008.3,71.9,6.2,229.7,20.1,8,60,2024-08-09T05:42:50,2024-08-09T18:14:55,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-10,94.1,80.6,87,110.1,87.1,99.2,78.1,76,0.079,100,4.17,rain,0,0,19,11.5,249.1,1007.2,44.1,6.1,261,22.5,9,75,2024-08-10T05:42:56,2024-08-10T18:14:31,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-11,94.1,82.4,87.1,108.8,91.7,98.6,77.3,73.9,0.083,100,20.83,rain,0,0,19.9,16.1,243.6,1005.8,52.5,6.2,250.6,21.5,8,60,2024-08-11T05:43:01,2024-08-11T18:14:06,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48900099999,VVTS"
binh duong,2024-08-12,94.9,78.7,84.3,109.7,78.7,92.8,76.6,78.8,0.047,100,4.17,rain,0,0,38,17.2,234.7,1006.6,52.5,6.4,223.9,19.2,8,30,2024-08-12T05:43:06,2024-08-12T18:13:41,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-13,94.1,78.7,85.9,110.1,78.7,95.5,76.4,74.4,0.004,100,4.17,rain,0,0,16.1,10.8,238.2,1007.7,50.9,6.4,241,20.9,8,60,2024-08-13T05:43:11,2024-08-13T18:13:15,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-14,95,79.6,86.3,108.6,79.6,96.7,77,75,0.008,100,4.17,rain,0,0,28.9,11.5,237.3,1007.3,64,6.3,225.3,19.5,7,60,2024-08-14T05:43:16,2024-08-14T18:12:48,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-15,95,80.6,86.3,110,88.1,97.8,77.7,76.7,0.028,100,20.83,rain,0,0,26.4,16.1,243.7,1006.6,51,6.2,253.1,21.8,8,60,2024-08-15T05:43:19,2024-08-15T18:12:20,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-16,94.1,80.6,86.1,108.6,87.1,96.8,77,75.2,0.032,100,16.67,rain,0,0,18.1,17.2,225.1,1006.8,69.7,6.4,251,21.6,8,30,2024-08-16T05:43:23,2024-08-16T18:11:52,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-17,93.9,79.7,85,106.2,79.7,93.5,76.3,76.6,0.047,100,16.67,rain,0,0,15.4,10.4,251.5,1008.2,53.5,6.3,260.7,22.6,8,30,2024-08-17T05:43:26,2024-08-17T18:11:23,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-18,95,79.7,87.6,107.4,79.7,97.2,75.9,69.5,0,0,0,rain,0,0,11.4,10.8,196.1,1008.4,38.8,6.2,257.5,22.3,8,60,2024-08-18T05:43:29,2024-08-18T18:10:54,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-08-19,92.3,81.5,86.5,106.3,89.8,97.5,76.9,73.7,0.02,100,20.83,rain,0,0,13.4,11,225,1008,57.1,6.2,256.8,22.3,9,60,2024-08-19T05:43:32,2024-08-19T18:10:24,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-20,94.9,78.8,85.1,107.2,78.8,93.3,75.5,74.3,0.02,100,12.5,rain,0,0,36.9,14.4,225.1,1008.8,50.9,6.3,274.7,23.6,10,60,2024-08-20T05:43:34,2024-08-20T18:09:53,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-21,93.2,78.9,85.6,106.3,78.9,94.3,76.2,74.5,0.079,100,29.17,rain,0,0,13,10.8,238,1009.6,50.4,6.4,250.7,21.7,9,30,2024-08-21T05:43:35,2024-08-21T18:09:22,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-22,94.1,78.8,86.1,106.3,78.8,94,75.6,72.3,0.02,100,16.67,rain,0,0,13.4,10.7,155.1,1009.4,48.5,6.4,266.8,23,9,30,2024-08-22T05:43:37,2024-08-22T18:08:50,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-23,90.5,80.6,83.7,102.5,87.1,92.2,76.4,79.5,0.004,100,4.17,rain,0,0,12.3,10,253.9,1010.3,74.8,5.4,184.3,15.8,8,60,2024-08-23T05:43:38,2024-08-23T18:08:18,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-24,92.3,76.5,84,105.1,76.5,91.3,76.6,79.7,0.008,100,4.17,rain,0,0,28.9,9.2,289.2,1009.4,63.5,6.1,253.1,21.9,9,60,2024-08-24T05:43:39,2024-08-24T18:07:45,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-25,91.4,77.7,81.5,106.4,77.7,85.9,76.5,85.4,0.315,100,8.33,rain,0,0,14.3,10.4,241.7,1008.6,52.5,5.3,207.3,18.1,7,30,2024-08-25T05:43:39,2024-08-25T18:07:11,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-26,91.4,77,82.6,103.8,77,88.8,76.1,81.9,0.118,100,4.17,rain,0,0,13.6,15.9,231.2,1008,65.8,6.2,219.8,19.1,8,30,2024-08-26T05:43:39,2024-08-26T18:06:37,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-27,89.9,78.8,82,101.4,78.8,87.7,77.1,86,0.788,100,8.33,rain,0,0,18.3,17.2,237.6,1008.5,70.4,6.1,139,12,5,30,2024-08-27T05:43:39,2024-08-27T18:06:03,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS,remote"
binh duong,2024-08-28,89.6,78.8,81.7,105.2,78.8,87.2,77.1,86.4,0.433,100,12.5,rain,0,0,38,20.2,241.4,1008.2,72.8,6.1,162.9,14.2,7,30,2024-08-28T05:43:38,2024-08-28T18:05:28,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-29,87.8,77,82.8,98.8,77,89.1,75.7,79.7,0.039,100,4.17,rain,0,0,22.8,16.1,252,1008.4,67.6,6.4,61.3,5.2,3,30,2024-08-29T05:43:38,2024-08-29T18:04:53,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-30,91.4,75.2,83.4,103.8,75.2,89.5,75.6,78.8,0.323,100,33.33,rain,0,0,33.3,17.3,277.2,1008.1,71.3,6.2,241.7,20.8,9,30,2024-08-30T05:43:37,2024-08-30T18:04:17,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-31,89.5,75.2,80.4,102.5,75.2,84.3,75.9,86.8,3.858,100,8.33,rain,0,0,27.1,13.9,318,1007.8,70.3,5.5,113,9.7,6,30,2024-08-31T05:43:35,2024-08-31T18:03:41,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-01,88.7,75.2,79.9,102.5,75.2,84.1,76.5,90.2,1.142,100,8.33,rain,0,0,30,19.8,290.4,1006.5,68.6,5.3,120,10.3,5,30,2024-09-01T05:43:34,2024-09-01T18:03:05,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-02,86,76.2,80.2,98.2,76.2,84.5,76.1,87.6,1.259,100,8.33,rain,0,0,16.6,10.3,225.4,1007.4,64.5,6.1,84.4,7.2,3,30,2024-09-02T05:43:32,2024-09-02T18:02:28,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-03,88.7,77,82.3,101.6,77,88.6,76.1,82,0.157,100,8.33,rain,0,0,25.5,16.1,233.7,1008.3,60.8,6.4,169,14.6,7,60,2024-09-03T05:43:30,2024-09-03T18:01:51,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-04,86,76.9,79.7,98.2,76.9,82.5,76.3,89.6,0.315,100,8.33,rain,0,0,33.6,15,238,1007.3,66.8,5.9,164,14.1,8,30,2024-09-04T05:43:28,2024-09-04T18:01:14,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-05,91.4,77.9,83.3,103.8,77.9,90.2,77.1,82.6,0.043,100,8.33,rain,0,0,27.7,16.1,251.1,1004.5,77.1,6.2,171.4,15,6,60,2024-09-05T05:43:26,2024-09-05T18:00:36,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-06,88.7,78.6,82.8,101.3,78.6,89.9,77.1,83.5,0.008,100,4.17,rain,0,0,25.5,21.4,247.4,1004.8,67.6,6.4,149.8,12.9,7,30,2024-09-06T05:43:23,2024-09-06T17:59:58,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-07,89.6,77.9,83.9,105.2,77.9,94.1,78,83.1,0.197,100,4.17,rain,0,0,28.2,17.2,238.7,1007,75.8,6.3,190.3,16.4,8,30,2024-09-07T05:43:20,2024-09-07T17:59:20,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-08,89.6,79.7,83.8,104.9,79.7,93.7,78,83.2,0.449,100,25,rain,0,0,26.8,15,241.6,1008.7,57.5,6.2,209.5,18.2,8,30,2024-09-08T05:43:18,2024-09-08T17:58:42,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-09,93.2,80.6,85.7,107.7,87.1,96.5,77.7,78.3,0.071,100,29.17,rain,0,0,22.6,12.6,267.8,1006.9,64.8,6.3,244.7,21.1,9,60,2024-09-09T05:43:15,2024-09-09T17:58:03,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-10,94.1,79.7,84.5,111.6,79.7,94.7,78,81.8,1.299,100,4.17,rain,0,0,16.1,11.5,275.5,1006.1,72.7,6.3,208.6,18,8,60,2024-09-10T05:43:12,2024-09-10T17:57:24,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-11,92.3,77,81.8,109.1,77,86.9,76.6,85,0.236,100,8.33,rain,0,0,33.3,16.6,285,1007.7,75.1,6,186.5,16,8,60,2024-09-11T05:43:09,2024-09-11T17:56:45,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-12,92.3,78.8,83,106.5,78.8,88.9,76.6,82.1,0.472,100,4.17,rain,0,0,15.7,12.5,266.4,1008.1,70.8,6.2,191,16.5,8,60,2024-09-12T05:43:05,2024-09-12T17:56:06,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-13,92.3,75.1,82,109.1,75.1,87.8,76.9,85.4,0.157,100,4.17,rain,0,0,21.5,16.1,255.3,1006.8,78,5.9,157.2,13.7,7,60,2024-09-13T05:43:02,2024-09-13T17:55:27,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-14,87.8,77.1,82.4,99.9,77.1,88.7,76.7,83.6,0.629,100,8.33,rain,0,0,19.2,14.3,247.9,1005.3,65.6,5.9,90.4,7.9,5,30,2024-09-14T05:42:59,2024-09-14T17:54:47,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-15,86,77.9,81.4,99.4,77.9,86.3,76.9,86.6,0.757,100,66.67,rain,0,0,22.6,15,250.4,1004.8,63.8,5.9,129.9,11.2,6,30,2024-09-15T05:42:55,2024-09-15T17:54:08,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-16,87.9,78.8,82,98.6,78.8,86.9,76.2,83.5,0.799,100,58.33,rain,0,0,25.5,15,269.1,1003.8,73,6.3,154.8,13.3,6,30,2024-09-16T05:42:52,2024-09-16T17:53:29,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-17,84.2,77.9,80,95.1,77.9,82.6,76.8,90.2,0.878,100,4.17,rain,0,0,19,12.1,258.2,1002.4,90.7,5.7,54.2,4.8,3,10,2024-09-17T05:42:49,2024-09-17T17:52:49,0.47,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-18,82.2,74.3,78,91.9,74.3,78.7,76.1,93.8,1.78,100,4.17,rain,0,0,18.8,10.3,265.7,1001.6,84.9,4.5,92.4,8.1,5,10,2024-09-18T05:42:45,2024-09-18T17:52:10,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-19,88.7,77,82.6,102.4,77,89.2,77,84,0.004,100,4.17,rain,0,0,28.9,19,239.3,1002,62.7,5.7,144.6,12.7,5,30,2024-09-19T05:42:42,2024-09-19T17:51:30,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-20,86.8,77,80.5,98.6,77,85.1,76.9,89,0.307,100,4.17,rain,0,0,27.7,15,243.3,1004.1,78,5.8,129.9,11.4,6,30,2024-09-20T05:42:39,2024-09-20T17:50:51,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-21,83.1,77,78.9,94,77,80.3,76.3,91.7,3.776,100,4.17,rain,0,0,24.4,15,222.7,1006.3,76.2,5.5,101.4,8.7,5,30,2024-09-21T05:42:36,2024-09-21T17:50:11,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-22,83.3,76.9,79.5,94.2,76.9,82.9,76.4,90.3,0.591,100,4.17,rain,0,0,19.5,8.6,211.2,1007.7,77.4,5.9,108.3,9.5,5,10,2024-09-22T05:42:33,2024-09-22T17:49:32,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-23,89.6,77,82,103.8,77,87.9,76.4,83.6,0.02,100,4.17,rain,0,0,14.3,11.3,192.5,1009.5,74.9,6.4,216.9,18.7,8,30,2024-09-23T05:42:30,2024-09-23T17:48:53,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-24,88.7,78.8,82.9,101.3,78.8,90.1,77.3,83.6,0.142,100,25,rain,0,0,10.3,5.8,33.2,1009.5,40.2,5.4,140.5,12.2,4,30,2024-09-24T05:42:27,2024-09-24T17:48:14,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-25,92.3,79.7,83.1,106.3,79.7,91.5,77,82.6,0.004,100,4.17,rain,0,0,13.2,16.1,227.7,1009.9,58.5,5.3,196.5,16.8,9,60,2024-09-25T05:42:24,2024-09-25T17:47:35,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-26,91.1,77,83.1,102.3,77,90.6,77,82.6,0.233,100,29.17,rain,0,0,15.7,13.9,129.6,1009.8,50.5,5.1,202.1,17.6,8,30,2024-09-26T05:42:22,2024-09-26T17:46:56,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-27,90.5,79.7,83.7,101.6,79.7,91.8,76.4,79.5,0.06,100,33.33,rain,0,0,13.2,11,90.4,1009.5,66.4,6,166.3,14.5,6,60,2024-09-27T05:42:19,2024-09-27T17:46:17,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-28,94.1,80.5,85.6,107.5,87.1,95.7,76.9,76.1,0.044,100,25,rain,0,0,11.4,9.2,166.1,1008.9,50.6,6.3,219.7,18.9,8,60,2024-09-28T05:42:17,2024-09-28T17:45:39,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-29,93.8,80.6,86.8,108.7,87.6,98.2,77.3,74.5,0.056,100,25,rain,0,0,14.1,9.7,255.3,1008.3,48.2,6.4,241.8,20.9,8,60,2024-09-29T05:42:15,2024-09-29T17:45:01,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-09-30,93.2,80.6,86.5,106.3,87.6,98.3,77.8,76.4,0.406,100,29.17,rain,0,0,14.1,11.5,240.9,1007.4,44.8,6.4,247.8,21.3,8,60,2024-09-30T05:42:13,2024-09-30T17:44:23,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-10-01,93.9,77,84.9,107.5,77,94.7,77.5,79.8,0.091,100,4.17,rain,0,0,14.1,13.9,249.4,1007.2,53.8,6.3,232.4,20.2,8,60,2024-10-01T05:42:12,2024-10-01T17:43:46,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-10-02,93.2,80.6,85.6,109.8,88.1,97.4,78.2,79.3,0.122,100,20.83,rain,0,0,9.6,12.6,198.9,1008.8,59.3,6.3,271.6,23.5,9,60,2024-10-02T05:42:11,2024-10-02T17:43:08,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-10-03,86.9,78.7,81.3,98.6,78.7,87,77.1,87.5,0.776,100,4.17,rain,0,0,13.2,10.5,16.8,1009.9,65.8,6,177,15.3,8,60,2024-10-03T05:42:10,2024-10-03T17:42:31,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-10-04,92.3,77,82,106.1,77,85.8,76,83.4,0.413,100,4.17,rain,0,0,13.2,13.7,323.5,1009.8,46.5,5.1,185.5,16,7,60,2024-10-04T05:42:09,2024-10-04T17:41:55,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-10-05,91.4,77,82.4,104,77,88.6,76.1,82.3,0.008,100,4.17,rain,0,0,12.3,8.6,333.6,1009,55.6,5.7,255.5,22,9,75,2024-10-05T05:42:09,2024-10-05T17:41:19,0.08,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-10-06,88.7,77,82,102.5,77,87.3,76.7,84.7,0.126,100,4.17,rain,0,0,14.3,10.9,304,1009.9,76.7,5.7,174.1,15.1,7,60,2024-10-06T05:42:09,2024-10-06T17:40:43,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-10-07,91.4,77,83.4,105.3,77,89.9,76.7,81.6,0.126,100,4.17,rain,0,0,13.6,13.2,280.3,1010.3,78.3,5.6,230.6,20,9,60,2024-10-07T05:42:09,2024-10-07T17:40:08,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
